dataset,method,subject,seed,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,ccb,15,42,-0.09090909090909083,0.43243243243243246,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,16,42,0.1063829787234043,0.43243243243243246,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;high;high;medium;low;high;low;high;high;low;medium;medium;high;low;medium;low;low;high;high;low;medium;low;low;medium;low;high;low;low;high;medium;medium;high;low;low;medium;medium;low;medium;medium;medium;high;high;low;low;low;high;low;medium;high;high;medium;high;medium;low;medium;high;low;high;high;high;high;low;medium;high;low;low;low;low;high;high;high;medium;high;high
STEW,ccb,17,42,0.6,0.7972972972972973,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;medium;high;high;high;low;high;high;high;high;low;high;low;low;high;high;high;low;low;high;high;high;high;low;low;high;high;low;high;high;high;low;low;high;low;high;high;high
STEW,ccb,18,42,0.3027522935779816,0.4864864864864865,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;high;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high
STEW,ccb,19,42,0.025000000000000022,0.47297297297297297,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;medium;low;high;low;low;low;high;low;high;high;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low
STEW,ccb,20,42,0.6842105263157895,0.8378378378378378,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;low;low;high;low;low;low;low;low;low;low;low;high;high;low;high;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;high;low;high;high;high;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;medium;high;high;high;low;high;high;high
STEW,ccb,21,42,0.07317073170731703,0.4864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;high;low;high;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low;low;low;low
STEW,ccb,22,42,0.01538461538461533,0.13513513513513514,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;high;low;low;low;low;medium;low;medium;high;high;low;medium;low;medium;low;high;low;low;low;low;low;low;low;medium;low;high;low;low;medium;high;high;low;low;low;high;low;low;low;medium;low
STEW,ccb,23,42,0.8108108108108107,0.9054054054054054,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;low;low;low;medium;medium;medium;medium;medium;medium;low
STEW,ccb,25,42,0.16455696202531644,0.5540540540540541,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;medium;medium;low;low;low;high;low;low;low;low;low;high;low;low;low;medium;high;low;low;low;low;low;medium;low;low;low;low;high;low;low
STEW,ccb,26,42,0.22935779816513757,0.43243243243243246,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;low;medium;low;low;high;medium;low;low;low;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium
STEW,ccb,27,42,0.8441558441558441,0.918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;medium;medium;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,28,42,-0.040000000000000036,0.47297297297297297,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;high;high;low;high;low;low;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;low;low;low;low;high;low;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;high;low;low;low;low;high;low;high;low;medium;low;low;high;low;high;low;high;low;low
STEW,ccb,29,42,0.23076923076923073,0.3918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;high;low;low;low;low;low;low;high;low;low;low;low;low;low;low;high;high;high;high;low;low;low;low;high;low;low;low;high;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high
STEW,ccb,30,42,0.4545454545454546,0.7162162162162162,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;high;high;low;low;low;high;high;low;low;low;low;low;high;high;medium;high;low;high;low;high;high;high;high;high;high;high;high;low;low;low;low;low;low;medium;high;high;high;high;high;high;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;high;high;high;high;high
STEW,ccb,31,42,0.23711340206185572,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;high;high;low;low;high;low;high;high;low;low;low;low;high;high;low;low;medium;high;high;low;high;high;high;high;low;medium;high;high;high;high;low;high;high
STEW,ccb,32,42,0.15384615384615385,0.5540540540540541,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;low;low;high;low;high;high;high;low;high;low;low;low;high;high;low;low;high;low;low;low;low;high;low;high;low;low;low;low;low;low;low;low;low;low;low;high;high;high;low;high;high;low;high;low;medium;low;high;high;medium;high;medium;low;high;low;high;low;high;low;low;low;low;low;low;high;low;high;low;high;high;high;low;low;low
STEW,ccb,33,42,0.2525252525252525,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;high;high;low;high;high;high;low;high;low;high;high;high;low;high;high;low;high;low;low;medium;high;high;high;low;high;high;low;low;medium;high;high;high;low;low;medium;high;high
STEW,ccb,34,42,0.03614457831325302,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;medium;low;low;low;medium;high;low;low;low;medium;low;medium;medium;medium;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;high;low;low;low;low;low;low
STEW,ccb,35,42,-0.10526315789473695,0.43243243243243246,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;high;low;low;low;low;medium;low;medium;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low
